week,state,value
2021-05-01,New Jersey,2.161290322580645
2021-05-01,New Mexico,0.7142857142857143
2021-05-01,New York,1.7959183673469388
2021-05-01,North Carolina,1.1203703703703705
2021-05-01,North Dakota,1.625
2021-05-01,Ohio,1.194915254237288
2021-05-01,Oklahoma,0.34146341463414637
2021-05-01,Oregon,0.8571428571428571
2021-05-01,Pennsylvania,2.0153846153846153
2021-05-01,Puerto Rico,0.108
2021-05-01,Rhode Island,1.7272727272727273
2021-05-01,South Carolina,1.3703703703703705
2021-05-01,South Dakota,1.2222222222222223
2021-05-01,Tennessee,1.619718309859155
2021-05-01,Texas,0.980327868852459
2021-05-01,Utah,0.4117647058823529
2021-05-01,Vermont,No Data
2021-05-01,Virginia,1.3908045977011494
2021-05-01,Washington,0.7948717948717948
2021-05-01,West Virginia,1.8333333333333333
2021-05-01,Wisconsin,0.847457627118644
2021-05-01,Wyoming,No Data
2021-05-08,Alabama,1.2352941176470589
2021-05-08,Alaska,1.8571428571428572
2021-05-08,Arizona,0.8513513513513513
2021-05-08,Arkansas,0.7096774193548387
2021-05-08,California,0.46923076923076923
2021-05-08,Colorado,1.2203389830508475
2021-05-08,Connecticut,1.0833333333333333
2021-05-08,Delaware,1.2
2021-05-08,Maryland,1.2941176470588236
2021-05-08,Florida,1.5619469026548674
2021-05-08,Georgia,1.018181818181818
2021-05-08,Hawaii,No Data
2021-05-08,Idaho,0.6
2021-05-08,Illinois,1.688
2021-05-08,Indiana,1.2173913043478262
2021-05-08,Iowa,0.65625
2021-05-08,Kansas,0.4827586206896552
2021-05-08,Kentucky,1.2
2021-05-08,Louisiana,0.5869565217391305
2021-05-08,Maine,1.1428571428571428
2021-05-08,Massachusetts,0.7714285714285715
2021-05-08,Michigan,3.89
2021-05-08,Minnesota,1.105263157894737
2021-05-08,Mississippi,0.896551724137931
2021-05-08,Missouri,0.7580645161290323
2021-05-08,Montana,No Data
2021-05-08,Nebraska,0.85
2021-05-08,Nevada,1.15625
2021-05-08,New Hampshire,No Data
2021-05-08,New Jersey,1.8602150537634408
2021-05-08,New Mexico,0.6190476190476191
2021-05-08,New York,1.683673469387755
2021-05-08,North Carolina,1.2962962962962963
2021-05-08,North Dakota,No Data
2021-05-08,Ohio,1.1440677966101696
2021-05-08,Oklahoma,0.8048780487804879
2021-05-08,Oregon,1.119047619047619
2021-05-08,Pennsylvania,2.0615384615384613
2021-05-08,Puerto Rico,0.11
2021-05-08,Rhode Island,1.0909090909090908
2021-05-08,South Carolina,1.1296296296296295
2021-05-08,South Dakota,No Data
2021-05-08,Tennessee,1.591549295774648
2021-05-08,Texas,0.9868852459016394
2021-05-08,Utah,0.3235294117647059
2021-05-08,Vermont,No Data
2021-05-08,Virginia,1.0919540229885059
2021-05-08,Washington,0.7948717948717948
2021-05-08,West Virginia,2.388888888888889
2021-05-08,Wisconsin,0.6610169491525424
2021-05-08,Wyoming,No Data
2021-05-15,Alabama,0.9803921568627451
2021-05-15,Alaska,1.4285714285714286
2021-05-15,Arizona,0.7702702702702703
2021-05-15,Arkansas,0.9354838709677419
2021-05-15,California,0.3974358974358974
2021-05-15,Colorado,1.576271186440678
2021-05-15,Connecticut,0.9722222222222222
2021-05-15,Delaware,1.2
2021-05-15,Maryland,1.3676470588235294
2021-05-15,Florida,1.4424778761061947
2021-05-15,Georgia,0.6545454545454545
2021-05-15,Hawaii,No Data
2021-05-15,Idaho,1.05
2021-05-15,Illinois,1.432
2021-05-15,Indiana,1.2028985507246377
2021-05-15,Iowa,0.96875
2021-05-15,Kansas,0.6896551724137931
2021-05-15,Kentucky,1.1333333333333333
2021-05-15,Louisiana,0.9130434782608695
2021-05-15,Maine,1.1428571428571428
2021-05-15,Massachusetts,0.7285714285714285
2021-05-15,Michigan,3.45
2021-05-15,Minnesota,1.2280701754385965
2021-05-15,Mississippi,1.2413793103448276
2021-05-15,Missouri,0.8709677419354839
2021-05-15,Montana,0.9090909090909091
2021-05-15,Nebraska,0.95
2021-05-15,Nevada,0.875
2021-05-15,New Hampshire,0.7857142857142857
2021-05-15,New Jersey,1.4838709677419355
2021-05-15,New Mexico,0.7619047619047619
2021-05-15,New York,1.3010204081632653
2021-05-15,North Carolina,1.0925925925925926
2021-05-15,North Dakota,No Data
2021-05-15,Ohio,1.076271186440678
2021-05-15,Oklahoma,0.8780487804878049
2021-05-15,Oregon,1.2380952380952381
2021-05-15,Pennsylvania,1.623076923076923
2021-05-15,Puerto Rico,0.112
2021-05-15,Rhode Island,No Data
2021-05-15,South Carolina,1.1666666666666667
2021-05-15,South Dakota,No Data
2021-05-15,Tennessee,1.619718309859155
2021-05-15,Texas,0.9344262295081968
2021-05-15,Utah,0.3235294117647059
2021-05-15,Vermont,No Data
2021-05-15,Virginia,0.9885057471264368
2021-05-15,Washington,0.9487179487179487
2021-05-15,West Virginia,1.6666666666666667
2021-05-15,Wisconsin,0.711864406779661
2021-05-15,Wyoming,No Data
2021-05-22,Alabama,0.9803921568627451
2021-05-22,Alaska,No Data
2021-05-22,Arizona,0.7297297297297297
2021-05-22,Arkansas,0.6451612903225806
2021-05-22,California,0.39487179487179486
2021-05-22,Colorado,1.1694915254237288
2021-05-22,Connecticut,0.5
2021-05-22,Delaware,No Data
2021-05-22,Maryland,1.3676470588235294
2021-05-22,Florida,1.2654867256637168
2021-05-22,Georgia,0.8181818181818182
2021-05-22,Hawaii,No Data
2021-05-22,Idaho,0.85
2021-05-22,Illinois,1.504
2021-05-22,Indiana,1.2463768115942029
2021-05-22,Iowa,0.5625
2021-05-22,Kansas,0.8620689655172413
2021-05-22,Kentucky,0.9333333333333333
2021-05-22,Louisiana,0.8260869565217391
2021-05-22,Maine,1.0
2021-05-22,Massachusetts,0.7142857142857143
2021-05-22,Michigan,2.73
2021-05-22,Minnesota,0.8421052631578947
2021-05-22,Mississippi,1.2758620689655173
2021-05-22,Missouri,0.7258064516129032
2021-05-22,Montana,No Data
2021-05-22,Nebraska,0.75
2021-05-22,Nevada,0.84375
2021-05-22,New Hampshire,No Data
2021-05-22,New Jersey,0.946236559139785
2021-05-22,New Mexico,1.0476190476190477
2021-05-22,New York,1.0051020408163265
2021-05-22,North Carolina,1.1203703703703705
2021-05-22,North Dakota,No Data
2021-05-22,Ohio,1.0338983050847457
2021-05-22,Oklahoma,0.4878048780487805
2021-05-22,Oregon,1.4761904761904763
2021-05-22,Pennsylvania,1.5384615384615385
2021-05-22,Puerto Rico,0.074
2021-05-22,Rhode Island,No Data
2021-05-22,South Carolina,0.6296296296296297
2021-05-22,South Dakota,No Data
2021-05-22,Tennessee,1.4507042253521127
